Mod:Item:MetaData, Localized Name
erebus:petrified_bark_brown, Brown Petrified Bark 
erebus:petrified_log_inner, Petrified Heartwood
erebus:dust_layer, Dust Layer
erebus:dust, Dust
erebus:dung, Dung
erebus:ore_iron, Iron Ore
erebus:ore_gold, Gold Ore
erebus:ore_coal, Coal Ore
erebus:ore_diamond, Diamond Ore
erebus:ore_emerald, Emerald Ore
erebus:ore_lapis, Lapis Lazuli Ore
erebus:ore_quartz, Quartz Ore
erebus:ore_petrified_quartz, Petrified Quartz Ore
erebus:ore_copper, Copper Ore
erebus:ore_silver, Silver Ore
erebus:ore_tin, Tin Ore
erebus:ore_lead, Lead Ore
erebus:ore_aluminium, Aluminum Ore
erebus:ore_jade, Jade Ore
erebus:ore_encrusted_diamond, Volcanic Diamond Ore
erebus:ore_fossil, Fossil Ore
erebus:ore_gneiss, Gneiss Ore
erebus:ore_petrified_wood, Petrified Wood Ore
erebus:ore_temple, Temple Ore
erebus:jade_block, Block of Jade
erebus:amber, Amber
erebus:amber_bricks, Amber Bricks
erebus:amber_glass, Amber Glass
erebus:door_amber, Amber Door
erebus:preserved_block:0, Amber Preservation Block
erebus:mud, Mud
erebus:quick_sand, Quicksand
erebus:red_gem:0, Red Gem
erebus:red_gem:1, Red Gem Lamp
erebus:red_gem:2, Red Gem Lamp
erebus:swamp_vent, Swamp Vent
erebus:ghost_sand, Ghost sand
erebus:crop_turnip, Turnips
erebus:crop_cabbage, Cabbage
erebus:crop_mandrake, Mandrake
erebus:jade_berry_bush, Jadeberry Bush
erebus:heart_berry_bush, Heartberry Bush
erebus:swamp_berry_bush, Swampberry Bush
erebus:dark_fruit_vine, Dark Fruit Vine
erebus:prickly_pear, Prickly Pear Cactus
erebus:giant_flower:0, Black Petal Block
erebus:giant_flower:1, Red Petal Block
erebus:giant_flower:2, Brown Petal Block
erebus:giant_flower:3, Blue Petal Block
erebus:giant_flower:4, Purple Petal Block
erebus:giant_flower:5, Cyan Petal Block
erebus:giant_flower:6, Light Gray Petal Block
erebus:giant_flower:7, Gray Petal Block
erebus:giant_flower:8, Pink Petal Block
erebus:giant_flower:9, Yellow Petal Block
erebus:giant_flower:10, Light Blue Petal Block
erebus:giant_flower:11, Magenta Petal Block
erebus:giant_flower:12, Orange Petal Block
erebus:giant_flower:13, White Petal Block
erebus:giant_flower:14, Exploding Stigma
erebus:giant_flower:15, Stem
erebus:giant_flower_stigma:0, Black Stigma
erebus:giant_flower_stigma:1, Red Stigma
erebus:giant_flower_stigma:2, Brown Stigma
erebus:giant_flower_stigma:3, Blue Stigma
erebus:giant_flower_stigma:4, Purple Stigma
erebus:giant_flower_stigma:5, Cyan Stigma
erebus:giant_flower_stigma:6, Light Gray Stigma
erebus:giant_flower_stigma:7, Gray Stigma
erebus:giant_flower_stigma:8, Pink Stigma
erebus:giant_flower_stigma:9, Yellow Stigma
erebus:giant_flower_stigma:10, Light Blue Stigma
erebus:giant_flower_stigma:11, Magenta Stigma
erebus:giant_flower_stigma:12, Orange Stigma
erebus:giant_flower_stigma:13, White Stigma
erebus:giant_flower_stigma:14, Rainbow Stigma
erebus:planted_flower:0, Black Flower
erebus:planted_flower:1, Red Flower
erebus:planted_flower:2, Brown Flower
erebus:planted_flower:3, Blue Flower
erebus:planted_flower:4, Purple Flower
erebus:planted_flower:5, Cyan Flower
erebus:planted_flower:6, Light Gray Flower
erebus:planted_flower:7, Gray Flower
erebus:planted_flower:8, Pink Flower
erebus:planted_flower:9, Yellow Flower
erebus:planted_flower:10, Light Blue Flower
erebus:planted_flower:11, Magenta Flower
erebus:planted_flower:12, Orange Flower
erebus:planted_flower:13, White Flower
erebus:planted_flower:14, Rainbow Flower
erebus:small_plant:0, Nettle
erebus:small_plant:1, Blooming Nettle
erebus:small_plant:2, Swamp Plant
erebus:small_plant:3, Desert Shrub
erebus:small_plant:4, Firebloom
erebus:small_plant:5, Fiddlehead
erebus:small_plant:6, Fern
erebus:thorns, Thorns
erebus:hanging_web, Hanging Webs
erebus:double_plant:0, Bullrush
erebus:double_plant:1, Weeping Bluebell
erebus:double_plant:2, Sundew
erebus:double_plant:3, Droughted Shrub
erebus:double_plant:4, Tall Bloom
erebus:double_plant:5, Tangled Stalk Mushroom
erebus:double_plant:6, High Capped Mushroom
erebus:double_plant:7, Tall Fern
erebus:wall_plants:1, Moss
erebus:wall_plants:7, Mould
erebus:wall_plants_cultivated:1, Cultivated Moss
erebus:wall_plants_cultivated:7, Cultivated Mould
erebus:algae, Swamp Algae
erebus:honey_treat, Honey Treat
erebus:dark_capped_mushroom, Dark Capped Mushroom
erebus:sarcastic_czech_mushroom, Sarcastic Czech Mushroom
erebus:grandmas_shoes_mushroom, Grandma's Shoes Mushroom
erebus:dutch_cap_mushroom, Dutch Cap Mushroom
erebus:kaizers_fingers_mushroom, Kaizer's Fingers Mushroom
erebus:dark_capped_mushroom_block, Dark Capped Mushroom Block
erebus:sarcastic_czech_mushroom_block, Sarcastic Czech Mushroom Block
erebus:grandmas_shoes_mushroom_block, Grandma's Shoes Mushroom Block
erebus:dutch_cap_mushroom_block, Dutch Cap Mushroom Block
erebus:kaizers_fingers_mushroom_block, Kaizer's Fingers Mushroom Block
erebus:glowshroom, Glowshroom
erebus:glowshroom_stalk_main, Glowshroom Stalk
erebus:wither_web, Wither Web
erebus:silk, Silk
erebus:mir_brick, Mirbrick
erebus:planks_petrified_wood, Petrified Wood Planks
erebus:door_petrified_wood, Petrified Wood Door
erebus:rein_exo, Reinforced Exo Blocks
erebus:mud_brick, Mud Brick
erebus:temple_brick, Temple Brick
erebus:temple_pillar, Temple Pillar
erebus:temple_tile, Temple Tile
erebus:volcanic_rock, Volcanic Rock
erebus:gneiss:0, Gneiss
erebus:gneiss:1, Carved Gneiss
erebus:gneiss:2, Layered Gneiss
erebus:gneiss:3, Gneiss Brick
erebus:gneiss:4, Smooth Gneiss
erebus:gneiss:5, Gneiss Tiles
erebus:gneiss:6, Cracked Gneiss Tiles
erebus:gneiss_vent, Gneiss Vent
erebus:hollow_log, Hollow Acacia Log
erebus:log_balsam_resinless, Balsam Wood Resinless
erebus:umber_furnace, Umber Furnace
erebus:umber_furnace_active, Umber Furnace
erebus:petrified_crafting_table, Petrified Crafting Table
erebus:bamboo_crate, Bamboo Crate
erebus:bamboo_bridge, Bamboo Bridge
erebus:bamboo_ladder, Bamboo Ladder
erebus:bamboo_nerd_pole, Bamboo Nerd Pole
erebus:bamboo_extender, Bamboo Extender
erebus:bamboo_torch, Bamboo Torch
erebus:silo_roof, Silo Roof
erebus:silo_tank:0, Silo Tank
erebus:silo_supports, Silo Supports
erebus:honey_comb, Honeycomb
erebus:umber_golem_statue, Umbergolem Statue
erebus:insect_repellent, Insect Repellent
erebus:petrified_wood_chest, Petrified Wood Chest
erebus:glowing_jar, Glowing Jar
erebus:fluid_jar, Fluid Jar
erebus:composter, Organic Composter
erebus:smoothie_maker, ErebusCo. Smoothie-matic 2000
erebus:umberstone_button, Umberstone Button
erebus:bamboo_pipe, Bamboo Fluid Pipe
erebus:bamboo_pipe_extract, Bamboo Fluid Extraction Pipe
erebus:bamboo_pipe_extract_active, Bamboo Fluid Extraction Pipe
erebus:liquifier, Honey Liquifier
erebus:glow_gem_active, Glowing Gem
erebus:glow_gem_inactive, Glowing Gem
erebus:mucus_bomb, Mucus Bomb
erebus:velocity_block, Velocity Block
erebus:lightning_speed_block, Lightning Velocity Block
erebus:altar_base, Altar Base
erebus:altar_lightning, Altar of Lightning
erebus:altar_healing, Altar of Healing
erebus:altar_xp, Altar of Experience
erebus:altar_repair, Altar of Repair
erebus:altar_offering, Offering Altar
erebus:spider_spawner, Scytodes Spawner
erebus:jumping_spider_spawner, Jumping Spider Spawner
erebus:tarantula_spawner, Tarantula Spawner
erebus:wasp_spawner, Wasp Spawner
erebus:antlion_spawner, Antlion Spawner
erebus:dragon_fly_spawner, Dragonfly Spawner
erebus:giant_lily_pad, Giant Lily Pad
erebus:zombie_ant_spawner, Zombie Ant Spawner
erebus:zombie_ant_soldier_spawner, Zombie Ant Soldier Spawner
erebus:wasp_nest, Wasp Nest
erebus:stairs_wasp_nest, Wasp Nest Stairs
erebus:antlion_egg, Antlion Egg
erebus:tarantula_egg, Tarantula Egg
erebus:capstone:0, Capstone
erebus:capstone:1, Mud Capstone
erebus:capstone:2, Iron Capstone
erebus:capstone:3, Gold Capstone
erebus:capstone:4, Jade Capstone
erebus:capstone:5, Active Mud Capstone
erebus:capstone:6, Active Iron Capstone
erebus:capstone:7, Active Gold Capstone
erebus:capstone:8, Active Jade Capstone
erebus:ant_hill_block, Ant Hill (N.Y.I.)
erebus:force_field, Force Field
erebus:force_lock, Force Lock (N.Y.I.)
erebus:block_of_bones, Block O' Bones
erebus:magma_crawler_spawner, Magma Crawler Spawner
erebus:dung_spawner_bot_fly, Botfly Spawner
erebus:dung_spawner_fly, Fly Spawner
erebus:locust_spawner, Locust Spawner
erebus:wall_umberstone, Umberstone Wall
erebus:wall_umbercobble, Umbercobble Wall
erebus:wall_umbercobble_mossy, Mossy Umbercobble Wall
erebus:wall_umbercobble_webbed, Webbed Umbercobble Wall
erebus:wall_umberstone_bricks, Umbrick Wall
erebus:wall_umbertile_smooth, Umbertile Wall
erebus:wall_umbertile_smooth_small, Small Umbertile  Wall
erebus:wall_umberpaver, Umberpaver Wall
erebus:wall_umberpaver_mossy, Mossy Umberpaver Wall
erebus:wall_umberpaver_webbed, Webbed Umberpaver Wall
erebus:wall_amber, Amber Wall
erebus:wall_amber_bricks, Amber Brick Wall
erebus:slab_umberstone, Umberstone Slab
erebus:slab_umbercobble, Umbercobble Slab
erebus:slab_umbercobble_mossy, Mossy Umbercobble Slab
erebus:slab_umbercobble_webbed, Webbed Umbercobble Slab
erebus:slab_umberstone_bricks, Umberbrick Slab
erebus:slab_umbertile_smooth, Smooth Umbertile Slab
erebus:slab_umbertile_smooth_small, Small Umbertiles Slab
erebus:slab_umberpaver, Umberpaver Slab
erebus:slab_umberpaver_mossy, Mossy Umberpaver Slab
erebus:slab_umberpaver_webbed, Webbed Umberpaver Slab
erebus:slab_amber, Amber Slab
erebus:slab_amber_bricks, Amber Brick Slab
erebus:slab_planks_petrified_wood, Petrified Wood Slab
erebus:slab_mud_bricks, Mud Brick Slab
erebus:slab_mir_bricks, Mir Brick Slab
erebus:stairs_umberstone, Umberstone Stairs
erebus:stairs_umbercobble, Umbercobble Stairs
erebus:stairs_umbercobble_mossy, Mossy Umbercobble Stairs
erebus:stairs_umbercobble_webbed, Webbed Umbercobble Stairs
erebus:stairs_umberstone_bricks, Umberbrick Stairs
erebus:stairs_umbertile_smooth, Smooth Umbertile Stairs
erebus:stairs_umbertile_smooth_small, Small Umbertiles Stairs
erebus:stairs_umberpaver, Umberpaver Stairs
erebus:stairs_umberpaver_mossy, Mossy Umberpaver Stairs
erebus:stairs_umberpaver_webbed, Webbed Umberpaver Stairs
erebus:stairs_amber, Amber Stairs
erebus:stairs_amber_bricks, Amber Brick Stairs
erebus:stairs_petrified_wood, Petrified Wood Stairs
erebus:stairs_mud_bricks, Mud Brick Stairs
erebus:stairs_mir_bricks, Mirbrick Stairs
erebus:formic_acid, Formic Acid
erebus:honey, Honey
erebus:log_baobab, Baobab Wood
erebus:sapling_baobab, Baobab Sapling
erebus:leaves_baobab, Baobab Leaves
erebus:stairs_baobab, Baobab Stairs
erebus:slab_planks_baobab, Baobab Slab
erebus:door_baobab, Baobab Door
erebus:fence_baobab, Baobab Fence
erebus:fence_gate_baobab, Baobab Fence Gate
erebus:log_eucalyptus, Eucalyptus Wood
erebus:sapling_eucalyptus, Eucalyptus Sapling
erebus:leaves_eucalyptus, Eucalyptus Leaves
erebus:stairs_eucalyptus, Eucalyptus Stairs
erebus:slab_planks_eucalyptus, Eucalyptus Slab
erebus:door_eucalyptus, Eucalyptus Door
erebus:fence_eucalyptus, Eucalyptus Fence
erebus:fence_gate_eucalyptus, Eucalyptus Fence Gate
erebus:log_mahogany, Mahogany Wood
erebus:sapling_mahogany, Mahogany Sapling
erebus:leaves_mahogany, Mahogany Leaves
erebus:stairs_mahogany, Mahogany Stairs
erebus:slab_planks_mahogany, Mahogany Slab
erebus:door_mahogany, Mahogany Door
erebus:fence_mahogany, Mahogany Fence
erebus:fence_gate_mahogany, Mahogany Fence Gate
erebus:log_mossbark, Mossbark Wood
erebus:sapling_mossbark, Mossbark Sapling
erebus:leaves_mossbark, Mossbark Leaves
erebus:stairs_mossbark, Mossbark Stairs
erebus:slab_planks_mossbark, Mossbark Slab
erebus:door_mossbark, Mossbark Door
erebus:fence_mossbark, Mossbark Fence
erebus:fence_gate_mossbark, Mossbark Fence Gate
erebus:log_asper, Asper Wood
erebus:sapling_asper, Asper Sapling
erebus:leaves_asper, Asper Leaves
erebus:stairs_asper, Asper Stairs
erebus:slab_planks_asper, Asper Slab
erebus:door_asper, Asper Door
erebus:fence_asper, Asper Fence
erebus:fence_gate_asper, Asper Fence Gate
erebus:log_cypress, Cypress Wood
erebus:sapling_cypress, Cypress Sapling
erebus:leaves_cypress, Cypress Leaves
erebus:stairs_cypress, Cypress Stairs
erebus:slab_planks_cypress, Cypress Slab
erebus:door_cypress, Cypress Door
erebus:fence_cypress, Cypress Fence
erebus:fence_gate_cypress, Cypress Fence Gate
erebus:log_balsam, Balsam Wood
erebus:sapling_balsam, Balsam Sapling
erebus:leaves_balsam, Balsam Leaves
erebus:stairs_balsam, Balsam Stairs
erebus:slab_planks_balsam, Balsam Slab
erebus:fence_balsam, Balsam Fence
erebus:fence_gate_balsam, Balsam Fence Gate
erebus:stairs_white, White Stairs
erebus:slab_planks_white, White Slab
erebus:fence_white, White Fence
erebus:fence_gate_white, White Fence Gate
erebus:log_bamboo, Colossal Bamboo
erebus:sapling_bamboo, Colossal Bamboo Shoot
erebus:stairs_bamboo, Bamboo Stairs
erebus:slab_planks_bamboo, Bamboo Slab
erebus:fence_bamboo, Bamboo Fence
erebus:fence_gate_bamboo, Bamboo Fence Gate
erebus:log_rotten, Rotten Wood
erebus:stairs_rotten, Rotten Stairs
erebus:slab_planks_rotten, Rotten Slab
erebus:door_rotten, Rotten Door
erebus:fence_rotten, Rotten Fence
erebus:fence_gate_rotten, Rotten Fence Gate
erebus:log_marshwood, Marshwood Wood
erebus:sapling_marshwood, Marshwood Sapling
erebus:leaves_marshwood, Marshwood Leaves
erebus:stairs_marshwood, Marshwood Stairs
erebus:slab_planks_marshwood, Marshwood Slab
erebus:door_marshwood, Marshwood Door
erebus:fence_marshwood, Marshwood Fence
erebus:fence_gate_marshwood, Marshwood Fence Gate
erebus:log_scorched, Scorched Wood
erebus:stairs_scorched, Scorched Stairs
erebus:slab_planks_scorched, Scorched Slab
erebus:door_scorched, Scorched Door
erebus:fence_scorched, Scorched Fence
erebus:fence_gate_scorched, Scorched Fence Gate
erebus:stairs_varnished, Varnished Stairs
erebus:slab_planks_varnished, Varnished Slab
erebus:fence_varnished, Varnished Fence
erebus:fence_gate_varnished, Varnished Fence Gate
exoticbirds:bird_book, Bird Encyclopedia
exoticbirds:peacock_feather, Peacock Feather
exoticbirds:phoenix_dust, Phoenix Dust
exoticbirds:phoenix_feather, Phoenix Feather
exoticbirds:peafowl_egg, Peafowl Egg
exoticbirds:hummingbird_egg, Hummingbird Egg
exoticbirds:woodpecker_egg, Woodpecker Egg
exoticbirds:kingfisher_egg, Kingfisher Egg
exoticbirds:roadrunner_egg, Roadrunner Egg
exoticbirds:toucan_egg, Toucan Egg
exoticbirds:swan_egg, Swan Egg
exoticbirds:parrot_egg, Parrot Egg
exoticbirds:cassowary_egg, Cassowary Egg
exoticbirds:magpie_egg, Magpie Egg
exoticbirds:kiwi_egg, Kiwi Egg
exoticbirds:vulture_egg, Vulture Egg
exoticbirds:flamingo_egg, Flamingo Egg
exoticbirds:pelican_egg, Pelican Egg
exoticbirds:owl_egg, Owl Egg
exoticbirds:lyrebird_egg, Lyrebird Egg
exoticbirds:ostrich_egg, Ostrich Egg
exoticbirds:gouldianfinch_egg, Gouldian Finch Egg
exoticbirds:seagull_egg, Seagull Egg
exoticbirds:pigeon_egg, Pigeon Egg
exoticbirds:emperorpenguin_egg, Penguin Egg
exoticbirds:duck_egg, Duck Egg
exoticbirds:heron_egg, Heron Egg
exoticbirds:booby_egg, Booby Egg
exoticbirds:cardinal_egg, Cardinal Egg
exoticbirds:bluejay_egg, Blue Jay Egg
exoticbirds:robin_egg, Robin Egg
exoticbirds:crane_egg, Crane Egg
exoticbirds:kookaburra_egg, Kookaburra Egg
exoticbirds:budgie_egg, Budgerigar Egg
exoticbirds:mystery_egg, Unidentified Egg
exoticbirds:eggshell, Eggshell
exoticbirds:birdmeat, Raw Bird Meat
exoticbirds:cooked_birdmeat, Cooked Bird Meat
exoticbirds:egg_sorter, Egg Identifier
exoticbirds:egg_incubator, Egg Incubator
exoticbirds:nest, Nest
exoticbirds:phoenix_egg, Phoenix Egg
exoticbirds:birdcage_gold, Gold Birdcage
exoticbirds:birdcage_iron, Iron Birdcage
exoticbirds:birdcage_oak, Oak Birdcage
exoticbirds:birdcage_spruce, Spruce Birdcage
exoticbirds:birdcage_birch, Birch Birdcage
exoticbirds:birdcage_jungle, Jungle Birdcage
exoticbirds:birdcage_acacia, Acacia Birdcage
exoticbirds:birdcage_dark_oak, Dark Oak Birdcage
fossil:biofossil, Biofossil
fossil:tar_fossil, Tar Fossil
fossil:dinopedia, Dinopedia
fossil:failuresaurus_flesh, Failuresaurus Flesh
fossil:amber, Amber
fossil:dominican_amber, Dominican Amber
fossil:chicken_essence, Chicken Essence
fossil:scarab_gem, Scarab Gem
fossil:aquatic_scarab_gem, Aquatic Scarab Gem
fossil:scarab_axe, Scarab Axe
fossil:scarab_pickaxe, Scarab Pickaxe
fossil:scarab_sword, Scarab Sword
fossil:scarab_hoe, Scarab Hoe
fossil:scarab_shovel, Scarab Shovel
fossil:skull_helmet, Skull Helmet
fossil:skull_chestplate, Ribcage Chestplate
fossil:shin_leggings, Bone Plate Leggings
fossil:feet_boots, Bone Boots
fossil:ancient_key, Ancient Key
fossil:ancient_clock, Ancient Clock
fossil:shell, Nautilus Shell
fossil:sjl, Sio-Chiu-Le
fossil:magic_conch, Magic Conch
fossil:raw_chicken_soup, Raw Chicken Soup
fossil:cooked_chicken_soup, Cooked Chicken Soup
fossil:cooked_egg, Cooked Egg
fossil:relic_scrap, Relic Scrap
fossil:pottery_shard, Pottery Shard
fossil:plant_fossil, Plant Fossil
fossil:skull_stick, Skull Stick
fossil:tooth_dagger, Tooth Dagger
fossil:stone_tablet, Stone Tablet
fossil:whip, Whip
fossil:toyball:0, Black Ball
fossil:toyball:1, Red Ball
fossil:toyball:2, Green Ball
fossil:toyball:3, Brown Ball
fossil:toyball:4, Blue Ball
fossil:toyball:5, Purple Ball
fossil:toyball:6, Cyan Ball
fossil:toyball:7, Light Gray Ball
fossil:toyball:8, Gray Ball
fossil:toyball:9, Pink Ball
fossil:toyball:10, Lime Ball
fossil:toyball:11, Yellow Ball
fossil:toyball:12, Light Blue Ball
fossil:toyball:13, Magenta Ball
fossil:toyball:14, Orange Ball
fossil:toyball:15, White Ball
fossil:toy_scratching_post, Scratching Post
fossil:toy_tethered_log, Tethered Log
fossil:wooden_javelin, Wooden Javelin
fossil:stone_javelin, Stone Javelin
fossil:iron_javelin, Iron Javelin
fossil:gold_javelin, Golden Javelin
fossil:diamond_javelin, Diamond Javelin
fossil:ancient_javelin, Ancient Javelin
fossil:broken_sword, Broken Ancient Sword
fossil:broken_helmet, Broken Ancient Helmet
fossil:ancient_sword, Ancient Sword
fossil:ancient_helmet, Ancient Helmet
fossil:iced_meat, Frozen Meat
fossil:fossilseed:0, Fossilized Dillhoffia Seeds
fossil:fossilseed:1, Fossilized Sarracenia Seeds
fossil:fossilseed:2, Fossilized Cephalotaxus Seeds
fossil:fossilseed:3, Fossilized Archaeosigillaria Spores
fossil:fossilseed:4, Fossilized Foozia Spores
fossil:fossilseed:5, Fossilized Zamites Seeds
fossil:fossilseed:6, Fossilized Bennettitales Seeds
fossil:fossilseed:7, Fossilized Welwitschia Seeds
fossil:fossilseed:8, Fossilized Horsetail Seeds
fossil:fossilseed:9, Fossilized Tempskya Spores
fossil:fossilseed:10, Fossilized Vaccinium Seeds
fossil:fossilseed:11, Fossilized Osmunda Spores
fossil:fossilseed:12, Fossilized Crataegus Seeds
fossil:fossilseed:13, Fossilized Florissantia Seeds
fossil:fossilseed:14, Fossilized Ephedra Seeds
fossil:fossilseed:15, Fossilized Duisbergia Seeds
fossil:fossil_seed_fern, Fossilized Fern Spores
fossil:fossil_sapling_palae, Petrified Palaeoraphe Sapling
fossil:fossil_sapling_calamites, Petrified Calamites Sapling
fossil:fossil_sapling_sigillaria, Petrified Sigillaria Sapling
fossil:fossil_sapling_cordaites, Petrified Cordaites Sapling
fossil:seed:0, Dillhoffia Seeds
fossil:seed:1, Sarracenia Seeds
fossil:seed:2, Cephalotaxus Seeds
fossil:seed:3, Archaeosigillaria Spores
fossil:seed:4, Foozia Spores
fossil:seed:5, Zamites Seeds
fossil:seed:6, Bennettitales Seeds
fossil:seed:7, Welwitschia Seeds
fossil:seed:8, Horsetail Spores
fossil:seed:9, Tempskya Spores
fossil:seed:10, Vaccinium Seeds
fossil:seed:11, Osmunda Spores
fossil:seed:12, Crataegus Seeds
fossil:seed:13, Florissantia Seeds
